census id,week_num,z,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
10100,1,1,13,0,0,0,0,4.1,18.2,9.2,9.7,23.8,33385,19,0,241,0
10100,2,1,13,0,0,0,0,4.1,18.2,9.2,9.7,23.8,33385,19,0,241,0
10100,3,0,2,0,0,0,0,4.1,18.2,9.2,9.7,23.8,33385,19,0,215,0
10100,4,1,9,0,0,0,0,0.3,7.5,5.2,4.5,26.2,57123,6,0,91,0
10100,5,1,9,0,0,0,0,0.3,7.5,5.2,4.5,26.2,57123,6,0,91,0
10100,6,1,25,0,0,0,0,0.3,7.5,5.2,4.5,26.2,57123,6,1,700,0
10100,7,1,25,0,0,0,0,0.3,7.5,5.2,4.5,26.2,57123,6,1,700,0
10100,8,0,24,0,0,0,0,0.3,7.5,5.2,4.5,26.2,57123,6,1,498,1
10100,9,0,24,0,0,0,0,0.3,7.5,5.2,4.5,26.2,57123,6,1,498,1
10100,10,0,18,0,0,0,0,1.1,11.4,4.7,2.6,17,60058,5,0,672,0
10100,11,0,14,0,0,0,0,1.1,11.4,4.7,2.6,17,60058,5,0,156,0
10100,12,0,14,0,0,0,0,1.1,11.4,4.7,2.6,17,60058,5,0,156,0
10100,13,0,14,0,0,0,0,1.1,11.4,4.7,2.6,17,60058,5,0,156,0
10100,14,0,0,0,0,0,0,1.1,3.3,6.5,7.4,35.3,40959,8,0,617,0
10100,15,0,0,0,0,0,0,1.1,3.3,6.5,7.4,35.3,40959,8,0,617,0
10100,16,0,0,0,0,0,0,1.1,3.3,6.5,7.4,35.3,40959,8,0,617,0
10100,17,0,0,0,0,0,0,1.1,3.3,6.5,7.4,35.3,40959,8,0,617,0
10100,18,0,0,0,0,0,0,1.1,3.3,6.5,7.4,35.3,40959,8,0,617,0
10100,19,0,0,0,0,0,0,1.1,3.3,6.5,7.4,35.3,40959,8,0,617,0
10100,20,0,0,0,0,0,0,1.1,3.3,6.5,7.4,35.3,40959,8,0,617,0
10100,21,0,0,0,0,0,0,1.1,3.3,6.5,7.4,35.3,40959,8,0,617,0
10100,22,1,3,0,0,0,0,5.2,10.6,10,16.2,33.6,26282,28,0,128,0
10100,23,1,9,0,0,0,0,5.2,10.6,10,16.2,33.6,26282,28,0,186,1
10100,24,1,9,0,0,0,0,5.2,10.6,10,16.2,33.6,26282,28,0,186,1
10100,25,1,9,0,0,0,0,5.2,10.6,10,16.2,33.6,26282,28,0,186,1
10100,26,1,1,0,0,0,0,3.2,16.8,8.2,14.8,26.2,31908,23,0,221,0
10100,27,1,3,0,0,0,0,14.8,33.9,17.3,35.4,38,13781,85,0,234,0
10100,28,0,0,0,0,0,0,7.4,43.1,21.2,27.6,42.7,12034,87,0,0,0
10100,29,1,1,0,0,0,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10100,30,1,1,0,0,0,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10100,31,1,1,0,0,0,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10100,32,1,1,0,0,0,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10100,33,1,1,0,0,0,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10100,34,1,1,0,0,0,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10100,35,0,0,0,0,0,0,1.5,18.4,8.4,4.3,26.2,39056,14,0,43,0
10100,36,0,0,0,0,0,0,1.5,18.4,8.4,4.3,26.2,39056,14,0,43,0
10100,37,0,22,0,0,0,0,1.5,18.4,8.4,4.3,26.2,39056,14,1,309,0
10100,38,0,6,0,0,0,0,0.9,5.1,8,3.7,40.5,39523,12,0,382,0
10100,39,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,408,1
10100,40,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10100,41,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10100,42,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10100,43,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10100,44,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10100,45,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10100,46,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10100,47,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10100,48,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10100,49,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10100,50,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10100,51,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10100,52,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,1,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,2,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,3,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,4,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,5,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,6,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,7,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,8,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,9,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,10,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,11,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,12,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,13,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,14,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,15,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,16,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,17,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,18,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,19,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,20,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,21,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10201,22,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,3,0
10201,23,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,3,0
10201,24,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,3,0
10201,25,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,3,0
10201,26,0,0,0,0,0,0,2,5.4,9,11.5,39.5,32875,21,0,391,0
10201,27,0,0,0,0,0,0,2,5.4,9,11.5,39.5,32875,21,0,391,0
10201,28,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,29,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,30,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,31,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,32,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,33,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,34,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,35,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,36,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,37,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,38,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,39,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,40,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,41,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,42,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,43,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,44,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,45,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,46,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,47,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,48,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,49,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,50,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,51,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10201,52,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10202,1,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10202,2,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10202,3,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10202,4,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10202,5,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10202,6,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10202,7,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10202,8,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10202,9,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10202,10,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10202,11,0,0,0,0,0,0,3.3,25.9,19.4,20.5,42.1,16563,62,0,0,0
10202,12,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,13,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,14,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,15,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,16,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,17,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,18,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,19,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,20,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,21,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,22,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,23,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,24,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,25,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,26,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,27,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,28,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,29,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,30,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,31,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,32,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,33,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,34,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,35,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,36,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,37,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,38,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,39,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,40,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,41,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,42,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,43,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,44,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,45,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,46,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,47,0,0,0,0,0,0,0.8,13.2,15,10.8,40.3,27149,30,0,0,0
10202,48,1,3,0,0,0,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10202,49,1,13,0,0,1,0,4.1,18.2,9.2,9.7,23.8,33385,19,0,241,0
10202,50,1,13,0,0,0,1,4.1,18.2,9.2,9.7,23.8,33385,19,0,241,0
10202,51,1,13,0,0,0,0,4.1,18.2,9.2,9.7,23.8,33385,19,0,241,0
10202,52,0,14,0,0,1,0,4.1,18.2,9.2,9.7,23.8,33385,19,0,673,0
10300,1,1,19,0,0,0,1,4.1,18.2,9.2,9.7,23.8,33385,19,0,535,2
10300,2,1,19,0,0,1,0,4.1,18.2,9.2,9.7,23.8,33385,19,0,535,2
10300,3,0,2,1,0,0,0,4.1,18.2,9.2,9.7,23.8,33385,19,0,215,0
10300,4,0,2,0,0,1,0,4.1,18.2,9.2,9.7,23.8,33385,19,0,215,0
10300,5,0,2,0,0,0,1,4.1,18.2,9.2,9.7,23.8,33385,19,0,215,0
10300,6,0,2,0,0,0,1,4.1,18.2,9.2,9.7,23.8,33385,19,0,215,0
10300,7,0,36,0,0,0,1,3.8,24,8.9,11.8,22.2,35787,20,0,1348,0
10300,8,1,21,0,1,0,0,3.8,24,8.9,11.8,22.2,35787,20,0,615,0
10300,9,1,21,0,0,0,0,3.8,24,8.9,11.8,22.2,35787,20,0,615,0
10300,10,1,5,0,1,0,0,3.4,10.9,8.2,13.4,25.5,37524,17,1,204,0
10300,11,1,5,0,0,1,0,3.4,10.9,8.2,13.4,25.5,37524,17,1,204,0
10300,12,1,9,0,0,0,0,0.3,7.5,5.2,4.5,26.2,57123,6,0,91,0
10300,13,1,9,1,0,0,0,0.3,7.5,5.2,4.5,26.2,57123,6,0,91,0
10300,14,1,9,0,1,0,0,0.3,7.5,5.2,4.5,26.2,57123,6,0,91,0
10300,15,1,25,0,0,0,1,0.3,7.5,5.2,4.5,26.2,57123,6,1,700,0
10300,16,1,25,0,1,0,0,0.3,7.5,5.2,4.5,26.2,57123,6,1,700,0
10300,17,1,25,0,0,0,1,0.3,7.5,5.2,4.5,26.2,57123,6,1,700,0
10300,18,1,25,0,0,1,0,0.3,7.5,5.2,4.5,26.2,57123,6,1,700,0
10300,19,1,25,0,0,0,0,0.3,7.5,5.2,4.5,26.2,57123,6,1,700,0
10300,20,1,25,1,0,0,0,0.3,7.5,5.2,4.5,26.2,57123,6,1,700,0
10300,21,1,25,0,1,0,0,0.3,7.5,5.2,4.5,26.2,57123,6,1,700,0
10300,22,1,11,1,0,0,0,0.3,7.5,5.2,4.5,26.2,57123,6,0,359,0
10300,23,0,18,0,1,0,0,1.1,11.4,4.7,2.6,17,60058,5,1,538,1
10300,24,0,18,0,1,0,0,1.1,11.4,4.7,2.6,17,60058,5,1,538,1
10300,25,0,16,0,0,0,0,1.1,11.4,4.7,2.6,17,60058,5,0,416,0
10300,26,1,19,1,0,0,0,1.1,11.4,4.7,2.6,17,60058,5,0,430,1
10300,27,0,18,0,0,0,1,1.1,11.4,4.7,2.6,17,60058,5,0,672,0
10300,28,0,18,0,0,0,0,1.1,11.4,4.7,2.6,17,60058,5,0,672,0
10300,29,0,18,1,0,0,0,1.1,11.4,4.7,2.6,17,60058,5,0,672,0
10300,30,0,18,0,0,1,0,1.1,11.4,4.7,2.6,17,60058,5,0,672,0
10300,31,0,14,1,0,0,0,1.1,11.4,4.7,2.6,17,60058,5,0,156,0
10300,32,0,14,0,0,1,0,1.1,11.4,4.7,2.6,17,60058,5,0,156,0
10300,33,0,1.12,0,0,0,0,0.8,12.3,5.1,3.6,21.5,71551,2,0,1222,1
10300,34,1,25,0,0,1,0,0.8,12.3,5.1,3.6,21.5,71551,2,0,638,0
10300,35,0,28,0,0,0,0,0.8,12.3,5.1,3.6,21.5,71551,2,0,506,0
10300,36,1,5,0,0,1,0,0.8,12.3,5.1,3.6,21.5,71551,2,0,239,0
10300,37,1,5,0,0,0,1,0.8,12.3,5.1,3.6,21.5,71551,2,0,239,0
10300,38,1,5,0,0,0,1,0.8,12.3,5.1,3.6,21.5,71551,2,0,239,0
10300,39,0,0,0,0,0,0,1.1,3.3,6.5,7.4,35.3,40959,8,2,734,0
10300,40,0,0,0,0,1,0,1.1,3.3,6.5,7.4,35.3,40959,8,0,617,0
10300,41,0,0,0,0,0,0,1.1,3.3,6.5,7.4,35.3,40959,8,0,617,0
10300,42,0,0,0,1,0,0,1.1,3.3,6.5,7.4,35.3,40959,8,0,617,0
10300,43,0,0,0,0,1,0,1.1,3.3,6.5,7.4,35.3,40959,8,0,617,0
10300,44,0,0,1,0,0,0,1.1,3.3,6.5,7.4,35.3,40959,8,0,617,0
10300,45,0,0,1,0,0,0,1.1,3.3,6.5,7.4,35.3,40959,8,0,617,0
10300,46,0,0,0,1,0,0,1.1,3.3,6.5,7.4,35.3,40959,8,0,617,0
10300,47,0,0,0,0,0,1,1.1,3.3,6.5,7.4,35.3,40959,8,0,617,0
10300,48,0,0,0,1,0,0,2,5.4,9,11.5,39.5,32875,21,0,271,0
10300,49,1,19,1,0,0,0,5.2,10.6,10,16.2,33.6,26282,28,0,774,1
10300,50,1,3,0,0,0,1,5.2,10.6,10,16.2,33.6,26282,28,0,128,0
10300,51,1,9,0,1,0,0,5.2,10.6,10,16.2,33.6,26282,28,0,186,1
10300,52,1,9,0,1,0,0,5.2,10.6,10,16.2,33.6,26282,28,0,186,1
10400,1,1,9,0,0,0,1,5.2,10.6,10,16.2,33.6,26282,28,0,186,1
10400,2,1,9,0,0,0,0,5.2,10.6,10,16.2,33.6,26282,28,0,186,1
10400,3,1,5,0,0,0,1,3.2,16.8,8.2,14.8,26.2,31908,23,0,291,0
10400,4,1,7,0,1,0,0,3.2,16.8,8.2,14.8,26.2,31908,23,0,537,0
10400,5,1,1,0,1,0,0,3.2,16.8,8.2,14.8,26.2,31908,23,0,221,0
10400,6,1,1,0,0,1,0,3.2,16.8,8.2,14.8,26.2,31908,23,0,221,0
10400,7,1,7,1,0,0,0,14.8,33.9,17.3,35.4,38,13781,85,0,180,0
10400,8,1,7,0,1,0,0,14.8,33.9,17.3,35.4,38,13781,85,0,180,0
10400,9,1,7,1,0,0,0,14.8,33.9,17.3,35.4,38,13781,85,0,180,0
10400,10,1,3,1,0,0,0,14.8,33.9,17.3,35.4,38,13781,85,0,234,0
10400,11,1,3,0,0,0,0,14.8,33.9,17.3,35.4,38,13781,85,0,234,0
10400,12,1,3,0,1,0,0,14.8,33.9,17.3,35.4,38,13781,85,0,234,0
10400,13,1,3,0,0,1,0,14.8,33.9,17.3,35.4,38,13781,85,0,234,0
10400,14,1,3,1,0,0,0,14.8,33.9,17.3,35.4,38,13781,85,0,234,0
10400,15,1,3,0,1,0,0,14.8,33.9,17.3,35.4,38,13781,85,0,234,0
10400,16,1,3,1,0,0,0,14.8,33.9,17.3,35.4,38,13781,85,0,234,0
10400,17,1,15,0,1,0,0,2.3,14.7,6.6,12.9,21.7,43198,10,1,447,0
10400,18,1,15,0,0,1,0,2.3,14.7,6.6,12.9,21.7,43198,10,1,447,0
10400,19,0,0,0,1,0,0,7.4,43.1,21.2,27.6,42.7,12034,87,0,0,0
10400,20,0,6,0,0,0,1,9.6,25.8,15.8,40.7,32.6,16444,76,1,451,0
10400,21,1,3,0,0,0,1,5.7,40.1,16.7,34.5,38.3,16148,82,1,144,0
10400,22,1,3,0,0,0,0,5.7,40.1,16.7,34.5,38.3,16148,82,1,144,0
10400,23,0,12,0,0,0,0,5.7,40.1,16.7,34.5,38.3,16148,82,0,694,1
10400,24,0,2,0,0,1,0,1.8,29.6,18.2,14.3,30.7,23791,47,0,14,0
10400,25,1,1,0,0,0,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10400,26,1,1,0,0,0,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10400,27,1,1,1,0,0,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10400,28,1,1,0,1,0,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10400,29,1,1,0,0,0,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10400,30,1,1,1,0,0,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10400,31,1,1,0,1,0,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10400,32,1,1,0,0,0,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10400,33,1,1,1,0,0,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10400,34,1,1,0,0,0,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10400,35,1,1,0,0,1,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10400,36,1,1,0,0,0,1,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10400,37,1,1,0,0,0,1,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10400,38,1,1,0,0,0,0,3.3,29.3,24.3,15.9,39.5,23472,57,0,0,0
10400,39,1,7,0,1,0,0,2.4,21.7,15.7,11.3,35.4,35911,26,1,139,0
10400,40,0,0,1,0,0,0,1.5,18.4,8.4,4.3,26.2,39056,14,0,43,0
10400,41,0,0,0,0,1,0,1.5,18.4,8.4,4.3,26.2,39056,14,0,43,0
10400,42,0,0,0,0,0,1,1.5,18.4,8.4,4.3,26.2,39056,14,0,43,0
10400,43,0,0,0,0,0,1,1.5,18.4,8.4,4.3,26.2,39056,14,0,43,0
10400,44,0,0,0,0,1,0,1.5,18.4,8.4,4.3,26.2,39056,14,0,43,0
10400,45,0,0,0,0,0,1,1.5,18.4,8.4,4.3,26.2,39056,14,0,43,0
10400,46,0,0,0,0,0,0,1.5,18.4,8.4,4.3,26.2,39056,14,0,43,0
10400,47,0,22,0,0,0,1,1.5,18.4,8.4,4.3,26.2,39056,14,1,309,0
10400,48,0,22,0,0,0,0,1.5,18.4,8.4,4.3,26.2,39056,14,1,309,0
10400,49,0,22,1,0,0,0,1.5,18.4,8.4,4.3,26.2,39056,14,1,309,0
10400,50,0,22,0,0,1,0,1.5,18.4,8.4,4.3,26.2,39056,14,1,309,0
10400,51,0,6,0,0,1,0,11.9,29,23,41.5,38.9,12765,91,0,230,0
10400,52,1,13,0,0,0,0,2.7,8.9,9.5,18.8,37.6,25113,29,0,0,0
10501,1,1,7,0,0,0,1,2.7,8.9,9.5,18.8,37.6,25113,29,0,0,0
10501,2,0,6,0,0,0,1,0.9,5.1,8,3.7,40.5,39523,12,0,382,0
10501,3,0,6,0,0,0,1,0.9,5.1,8,3.7,40.5,39523,12,0,382,0
10501,4,0,6,0,0,1,0,0.9,5.1,8,3.7,40.5,39523,12,0,382,0
10501,5,0,6,0,0,0,0,0.9,5.1,8,3.7,40.5,39523,12,0,382,0
10501,6,1,5,0,0,0,0,0.9,5.1,8,3.7,40.5,39523,12,0,384,0
10501,7,0,0,0,0,1,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,408,1
10501,8,0,0,1,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,408,1
10501,9,0,0,0,1,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,408,1
10501,10,0,0,1,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,408,1
10501,11,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,408,1
10501,12,0,0,0,1,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,408,1
10501,13,0,0,0,1,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,408,1
10501,14,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10501,15,0,0,1,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10501,16,0,0,0,1,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10501,17,0,0,0,0,1,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10501,18,0,0,0,0,0,1,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10501,19,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10501,20,0,0,1,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10501,21,0,0,0,1,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10501,22,0,0,0,0,1,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10501,23,0,0,0,0,0,1,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10501,24,0,0,0,0,0,1,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10501,25,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10501,26,0,0,1,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10501,27,0,0,0,1,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10501,28,0,0,0,0,1,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10501,29,0,0,0,0,0,1,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10501,30,0,0,0,0,0,1,3.6,15.4,7.1,10.9,30.3,25828,24,0,0,0
10501,31,0,0,0,0,0,1,3.6,15.4,7.1,10.9,30.3,25828,24,0,3,0
10501,32,0,0,0,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,3,0
10501,33,0,0,1,0,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,3,0
10501,34,0,0,0,1,0,0,3.6,15.4,7.1,10.9,30.3,25828,24,0,3,0
